violation_address,quadrant,zipcode,lat,long
1330 13TH ST NW,NW,20005,38.908192,-77.02986
515 PARKLAND PL SE,SE,20032,38.844522,-76.998971
2431 IRVING ST SE,SE,20020,38.852831,-76.970819
2632 MARTIN LUTHER KING JR AVE SE,SE,20020,38.857623,-76.995496
1383 BRYANT ST NE,NE,20018,38.920896,-76.985851
523 2ND ST NE,NE,20002,38.896879,-77.003235
800 10TH ST NE,NE,20002,38.900608,-76.992876999999993
3007 13TH ST NW,NW,20009,38.927939,-77.029425
1818 24TH ST NE,NE,20002,38.914643,-76.972644
2200 17TH ST NW,NW,20009,38.919835,-77.03892
213 20TH ST NE,NE,20002,38.892512,-76.975962
776 KENILWORTH TER NE,NE,20019,38.901747,-76.946843
3721 JAY ST NE,NE,20019,38.904962,-76.948771
3725 JAY ST NE,NE,20019,38.904682,-76.948974
3728 HAYES ST NE,NE,20019,38.90414,-76.949962
3738 HAYES ST NE,NE,20019,38.903701,-76.949688
3754 HAYES ST NE,NE,20019,38.902546,-76.949062
3814 HAYES ST NE,NE,20019,38.901414,-76.947458
1941 16TH ST SE,SE,20020,38.865724,-76.982245
1425 CONGRESS PL SE,SE,20020,38.846674,-76.98365
32 FLORIDA AVE NE,NE,20002,38.910542,-77.00799
5909 2ND PL NW,NW,20011,38.961601,-77.014673
3330 4TH ST SE,SE,20032,38.840831,-77.00025
3332 4TH ST SE,SE,20032,38.840702,-77.00025
4184 LIVINGSTON RD SE,SE,20032,38.828909,-77.003352
1417 MERIDIAN PL NW,NW,20010,38.933695,-77.03348
123 PEABODY ST NW,NW,20011,38.962913,-77.013097
139 JOLIET ST SW,SW,20032,38.821307,-77.006573
832 49TH ST NE,NE,20019,38.900831,-76.93192
2505 I ST NW,NW,20037,38.900856,-77.053751
1367 CHILDRESS ST NE,NE,20002,38.905585,-76.982258
501 MELLON ST SE,SE,20032,38.846796,-76.999773
424 RIDGE RD SE,SE,20019,38.884588,-76.947575
3400 D ST SE,SE,20019,38.884642,-76.957218
5035 BENNING RD SE,SE,20019,38.877581,-76.931553
5124 SOUTHERN AVE SE,SE,20019,38.87783,-76.929052
1021 MONROE ST NW,NW,20010,38.933014,-77.028338
240 34TH ST SE,SE,20019,38.886626,-76.957304
2112 NEW HAMPSHIRE AVE NW,NW,20009,38.919017,-77.035375
913 19TH ST NE,NE,20002,38.90254,-76.975977
2615 MARTIN LUTHER KING JR AVE SE,SE,20020,38.858943,-76.996027
5009 BASS PL SE,SE,20019,38.885585,-76.930162
5011 BASS PL SE,SE,20019,38.885453,-76.930183
15 ELMIRA ST SE,SE,20032,38.825834,-77.006169
4304 SOUTH CAPITOL ST SE,SE,20032,38.827286,-77.007309
4314 SOUTH CAPITOL ST SE,SE,20032,38.826499,-77.007162
4319 1ST ST SE,SE,20032,38.826262,-77.0058
301 LIVINGSTON TER SE,SE,20032,38.826322,-77.001764
4324 LIVINGSTON RD SE,SE,20032,38.826955,-77.003015
5518 13TH ST NW,NW,20011,38.956863,-77.029976
1900 2ND ST NE,NE,20002,38.915722,-77.003762
2310 ASHMEAD PL NW,NW,20009,38.919491,-77.048343
1205 CRITTENDEN ST NW,NW,20011,38.947384,-77.027485
5032 6TH PL NE,NE,20017,38.95087,-76.998237
2850 HARTFORD ST SE,SE,20020,38.854476,-76.966499
3905 PENNSYLVANIA AVE SE,SE,20020,38.864523,-76.949646
1423 5TH ST NW,NW,20001,38.909351,-77.018679
4227 EDSON PL NE,NE,20019,38.896636,-76.941553
518 U ST NW,NW,20001,38.916404,-77.019419
110 35TH ST SE,SE,20019,38.888443,-76.955777
126 35TH ST SE,SE,20019,38.887991,-76.955776
3510 B ST SE,SE,20019,38.887828,-76.955446
3533 A ST SE,SE,20019,38.888582,-76.954617
3539 A ST SE,SE,20019,38.888639,-76.954317
10 35TH ST SE,SE,20019,38.889229,-76.955783
3510 A ST SE,SE,20019,38.888995,-76.955484
3511 EAST CAPITOL ST SE,SE,20019,38.889462,-76.955486
3517 EAST CAPITOL ST SE,SE,20019,38.889462,-76.95523
3524 A ST SE,SE,20019,38.888988,-76.954933
3525 EAST CAPITOL ST SE,SE,20019,38.889463,-76.954935
3547 EAST CAPITOL ST SE,SE,20019,38.889462,-76.95409
3640 MINNESOTA AVE SE,SE,20019,38.889221,-76.95389
111 35TH ST SE,SE,20019,38.888433,-76.956377
118 34TH ST SE,SE,20019,38.888221,-76.957223
126 34TH ST SE,SE,20019,38.888001,-76.957192
127 35TH ST SE,SE,20019,38.888,-76.956374
3400 B ST SE,SE,20019,38.887796,-76.957217
3410 B ST SE,SE,20019,38.887827,-76.956914
3424 B ST SE,SE,20019,38.887794,-76.956376
3410 A ST SE,SE,20019,38.888996,-76.956923
110 34TH ST SE,SE,20019,38.888436,-76.957189
4961 ROCK CREEK CHURCH RD NE,NE,20011,38.950875,-77.008357
1840 MINNESOTA AVE SE,SE,20020,38.870145,-76.97792
3500 MINNESOTA AVE SE,SE,20019,38.886261,-76.955946
3504 MINNESOTA AVE SE,SE,20019,38.886352,-76.956365
3510 MINNESOTA AVE SE,SE,20019,38.886586,-76.955954
522 21ST ST NW,NW,20006,38.896724,-77.046903
520 E ST NE,NE,20002,38.896386,-76.998693
5142 8TH ST NE,NE,20011,38.953786,-76.994231
4639 VAN NESS ST NW,NW,20016,38.94339,-77.092254
2815 WOODLAND DR NW,NW,20008,38.921119,-77.054725
3749 JAY ST NE,NE,20019,38.903882,-76.948289
3755 JAY ST NE,NE,20019,38.903523,-76.947853
3757 JAY ST NE,NE,20019,38.903675,-76.947801
3759 JAY ST NE,NE,20019,38.903812,-76.947706
3763 JAY ST NE,NE,20019,38.903654,-76.947217
3769 JAY ST NE,NE,20019,38.903224,-76.947515
3805 JAY ST NE,NE,20019,38.903018,-76.947016
3809 JAY ST NE,NE,20019,38.903322,-76.946881
3811 JAY ST NE,NE,20019,38.902858,-76.946593
3813 JAY ST NE,NE,20019,38.90269,-76.94666
3817 JAY ST NE,NE,20019,38.902381,-76.946829
906 I ST SE,SE,20003,38.879463,-76.993385
1811 Q ST SE,SE,20020,38.870559,-76.978464
107 JOLIET ST SW,SW,20032,38.821863,-77.00583
1640 NEW JERSEY AVE NW,NW,20001,38.91225,-77.017601
1640 NEW JERSEY NW,NW,20001,38.91225,-77.017601
1743 NORTH CAPITOL ST NE,NE,20002,38.913885,-77.008716
1209 6TH ST NE,NE,20002,38.906052,-76.998247
5168 LINNEAN TER NW,NW,20008,38.957706,-77.06634
1200 N ST NW,NW,20005,38.907058,-77.028495
4621 A ST SE,SE,20019,38.888652,-76.935167
1316 VAN BUREN ST NW,NW,20012,38.969716,-77.030528
1360 PERRY PL NW,NW,20010,38.935858,-77.03182
5207 CLAY ST NE,NE,20019,38.893403,-76.926769
5501 FOOTE ST NE,NE,20019,38.89694,-76.921658
3304 PENNSYLVANIA AVE SE,SE,20020,38.868649,-76.957836
2300 GOOD HOPE RD SE,SE,20020,38.863384,-76.973218
2302 GOOD HOPE RD SE,SE,20020,38.863365,-76.973145
2304 MARION BARRY AVE SE,SE,20020,38.864738,-76.975065
2330 GOOD HOPE RD SE,SE,20020,38.863321,-76.973056
2330 MARION BARRY AVE SE,SE,20020,38.865444,-76.973841
225 MORGAN ST NW,NW,20001,38.906638,-77.014532
736 HARVARD ST NW,NW,20001,38.926874,-77.024159
1514 26TH ST NW,NW,20007,38.909771,-77.054963
835 19TH ST NE,NE,20002,38.900746,-76.975975
837 19TH ST NE,NE,20002,38.900834,-76.975975
843 19TH ST NE,NE,20002,38.901098,-76.975977
845 19TH ST NE,NE,20002,38.901186,-76.97589
1738 BENNING RD NE,NE,20002,38.899443,-76.977974
1740 BENNING RD NE,NE,20002,38.899433,-76.977921
1746 BENNING RD NE,NE,20002,38.899405,-76.977756
2907 GAINESVILLE ST SE,SE,20020,38.854726,-76.966006
1359 LAWRENCE ST NE,NE,20017,38.93159,-76.986478
520 TENNESSEE AVE NE,NE,20002,38.896683,-76.984849
1424 EASTERN AVE NE,NE,20019,38.909154,-76.93056
2727 ADAMS MILL RD NW,NW,20009,38.924768,-77.044409
1332 35TH ST NW,NW,20007,38.907602,-77.069228
4835 NEW HAMPSHIRE AVE NW,NW,20011,38.949698,-77.014035
4401 ORD ST NE,NE,20019,38.908349,-76.940027
2664 DOUGLAS PL SE,SE,20020,38.85676,-76.991143
1309 BRYANT ST NE,NE,20018,38.92088,-76.988642
811 4TH ST NW,NW,20001,38.900965,-77.015924
4740 CONNECTICUT AVE NW,NW,20008,38.95174,-77.068494
3723 HORNER PL SE,SE,20032,38.837003,-77.004537
518 JEFFERSON ST NW,NW,20011,38.955172,-77.020684
720 G ST NE,NE,20002,38.899081,-76.995365
801 RHODE ISLAND AVE NW,NW,20001,38.91216,-77.023469
900 G ST NE,NE,20002,38.899246,-76.99379
1400 FAIRMONT ST NW,NW,20009,38.924233,-77.032776
1401 FAIRMONT ST NW,NW,20009,38.92479,-77.032854
2301 PITTS PL SE,SE,20020,38.860289,-76.985281
4329 3RD ST NW,NW,20011,38.944074,-77.015255
1435 NEWTON ST NW,NW,20010,38.932671,-77.034161
1636 KENYON ST NW,NW,20010,38.929554,-77.038506
4319 RIVER RD NW,NW,20016,38.952842,-77.08572
921 QUINCY ST NE,NE,20017,38.937698,-76.993858
1322 TALBERT TER SE,SE,20020,38.861069,-76.990823
60 L ST NE,NE,20002,38.903986,-77.007511
61 PIERCE ST NE,NE,20002,38.904444,-77.007509
1410 YOUNG ST SE,SE,20020,38.873569,-76.976065
1412 YOUNG ST SE,SE,20020,38.873408,-76.976059
1721 T ST SE,SE,20020,38.86707,-76.980073
2585 NAYLOR RD SE,SE,20020,38.863961,-76.970928
5029 1ST ST NW,NW,20011,38.951326,-77.011729
125 IVANHOE ST SW,SW,20032,38.82098,-77.007924
126 IVANHOE ST SW,SW,20032,38.821099,-77.008344
128 IVANHOE ST SW,SW,20032,38.821238,-77.00829
135 IRVINGTON ST SW,SW,20032,38.820863,-77.008878
136 IVANHOE ST SW,SW,20032,38.821236,-77.008588
137 IVANHOE ST SW,SW,20032,38.821518,-77.008792
141 IVANHOE ST SW,SW,20032,38.821465,-77.009168
144 IVANHOE ST SW,SW,20032,38.821085,-77.009465
100 IRVINGTON ST SW,SW,20032,38.820355,-77.007582
108 IRVINGTON ST SW,SW,20032,38.820521,-77.008435
130 IRVINGTON ST SW,SW,20032,38.8202,-77.009947
143 IVANHOE ST SW,SW,20032,38.821419,-77.009494
151 JOLIET ST SW,SW,20032,38.820098,-77.007548
161 JOLIET ST SW,SW,20032,38.819958,-77.008321
167 JOLIET ST SW,SW,20032,38.819682,-77.008873
171 JOLIET ST SW,SW,20032,38.819842,-77.009131
181 JOLIET ST SW,SW,20032,38.819605,-77.009849
4700 MARTIN LUTHER KING JR AVE SW,SW,20032,38.820263,-77.010673
1359 MORRIS RD SE,SE,20020,38.861253,-76.989384
1236 IRVING ST NW,NW,20010,38.928393,-77.029049
1260 IRVING ST NE,NE,20017,38.928959,-76.988693
2835 GAINESVILLE ST SE,SE,20020,38.854954,-76.967459
1495 SARATOGA AVE NE,NE,20018,38.923736,-76.984034
2211 14TH ST NE,NE,20018,38.919552,-76.982903
615 ROXBORO PL NW,NW,20011,38.96567,-77.021855
814 CRITTENDEN ST NW,NW,20011,38.947086,-77.024269
67 FORRESTER ST SW,SW,20032,38.825403,-77.009221
1619 1ST ST NW,NW,20001,38.911698,-77.011904
4208 FORT DUPONT TER SE,SE,20020,38.868504,-76.942151
537 NEWCOMB ST SE,SE,20032,38.845615,-76.99933
810 KENNEDY ST NW,NW,20011,38.956062,-77.024626
1521 E ST SE,SE,20003,38.882653,-76.982876
1709 WEST VIRGINIA AVE NE,NE,20002,38.909749,-76.986268
1017 44TH ST NE,NE,20019,38.90334,-76.938788
1397 FLORIDA AVE NE,NE,20002,38.900688,-76.985806
4452 Q ST NW,NW,20007,38.910337,-77.083241
4418 VOLTA PL NW,NW,20007,38.909426,-77.081377
2106 VERMONT AVE NW,NW,20001,38.918464,-77.024846
441 MANOR PL NW,NW,20010,38.933526,-77.020078
1537 A ST SE,SE,20003,38.888493,-76.982465
2607 BOWEN RD SE,SE,20020,38.85916,-76.991733
2609 BOWEN RD SE,SE,20020,38.859167,-76.991395
2611 BOWEN RD SE,SE,20020,38.858706,-76.991838
2615 BOWEN RD SE,SE,20020,38.858747,-76.991185
2619 BOWEN RD SE,SE,20020,38.859408,-76.991068
2625 BOWEN RD SE,SE,20020,38.859328,-76.990571
2629 BOWEN RD SE,SE,20020,38.85921,-76.990016
2631 BOWEN RD SE,SE,20020,38.859042,-76.989791
2635 BOWEN RD SE,SE,20020,38.858636,-76.989582
204 WAYNE PL SE,SE,20032,38.834652,-77.002099
206 WAYNE PL SE,SE,20032,38.834775,-77.002039
207 MISSISSIPPI AVE SE,SE,20032,38.835098,-77.002347
212 WAYNE PL SE,SE,20032,38.834933,-77.001667
216 WAYNE PL SE,SE,20032,38.835077,-77.001464
218 WAYNE PL SE,SE,20032,38.835197,-77.001397
220 WAYNE PL SE,SE,20032,38.835272,-77.001298
222 WAYNE PL SE,SE,20032,38.835297,-77.001124
237 MISSISSIPPI AVE SE,SE,20032,38.835833,-77.001128
3644 13TH ST NW,NW,20010,38.935862,-77.02997
4540 MACARTHUR BLVD NW,NW,20007,38.908825,-77.086715
1331 MARYLAND AVE SW,SW,20024,38.884203,-77.030676
1432 GIRARD ST NW,NW,20009,38.92518,-77.033688
1443 FAIRMONT ST NW,NW,20009,38.924723,-77.033636
4020 MINNESOTA AVE NE,NE,20019,38.895932,-76.948937
1001 3RD ST SW,SW,20024,38.877817,-77.015747
2614 NAYLOR RD SE,SE,20020,38.863269,-76.969304
2209 42ND ST NW,NW,20007,38.92066,-77.081749
2215 42ND ST NW,NW,20007,38.921086,-77.081767
2322 41ST ST NW,NW,20007,38.921316,-77.081031
4101 W ST NW,NW,20007,38.919356,-77.080516
4106 BEECHER ST NW,NW,20007,38.921447,-77.081254
4115 W ST NW,NW,20007,38.919588,-77.081305
2719 KNOX TER SE,SE,20020,38.853323,-76.967783
1719 SAVANNAH ST SE,SE,20020,38.845831,-76.978706
3409 18TH ST SE,SE,20020,38.845609,-76.978569
1810 TRENTON PL SE,SE,20020,38.845137,-76.977472
3491 STANTON RD SE,SE,20020,38.843994,-76.979179
3519 STANTON RD SE,SE,20020,38.843814,-76.979391
3700 9TH ST SE,SE,20032,38.835967,-76.994066
2830 ROBINSON PL SE,SE,20020,38.851715,-76.987729
2336 PAYNE TER SE,SE,20020,38.862909,-76.988906
4023 BEECHER ST NW,NW,20007,38.922119,-77.08016
20 BURNS ST NE,NE,20019,38.890487,-76.950616
1413 CONGRESS PL SE,SE,20020,38.8464,-76.984026
612 MELLON ST SE,SE,20032,38.846244,-76.997765
2120 VERMONT ST NW,NW,20001,38.918682,-77.024849
2006 38TH ST SE,SE,20020,38.864797,-76.951801
2001 15TH ST NW,NW,20009,38.91748,-77.034174
2422 17TH ST NW,NW,20009,38.922203,-77.039288
903 LONGFELLOW ST NW,NW,20011,38.957528,-77.026116
150 SEATON PL NW,NW,20001,38.914708,-77.013911
1208 PENN ST NE,NE,20002,38.906504,-76.98704
128 53RD ST SE,SE,20019,38.886402,-76.925562
6917 MAPLE ST NW,NW,20012,38.973314,-77.01571
1255 QUEEN ST NE,NE,20002,38.906254,-76.98567
5027 13TH PL NE,NE,20017,38.9512,-76.987548
3970 PENNSYLVANIA AVE SE,SE,20020,38.864645,-76.94821
1325 EMERSON ST NW,NW,20011,38.950048,-77.031928
716 16TH ST NE,NE,20002,38.899158,-76.981867
1503 BENNING RD NE,NE,20002,38.899563,-76.983364
1505 BENNING RD NE,NE,20002,38.899752,-76.98336
1507 BENNING RD NE,NE,20002,38.899828,-76.983101
1509 BENNING RD NE,NE,20002,38.899313,-76.982886
1511 BENNING RD NE,NE,20002,38.899725,-76.982706
1513 BENNING RD NE,NE,20002,38.899675,-76.98236
1515 BENNING RD NE,NE,20002,38.899464,-76.982662
1519 BENNING RD NE,NE,20002,38.899621,-76.981946
1521 BENNING RD NE,NE,20002,38.899446,-76.9818
1523 BENNING RD NE,NE,20002,38.899239,-76.982355
2432 ELVANS RD SE,SE,20020,38.853817,-76.986698
2434 ELVANS RD SE,SE,20020,38.853975,-76.987088
2436 ELVANS RD SE,SE,20020,38.85386,-76.987422
1822 BRUCE PL SE,SE,20020,38.850739,-76.978921
424 FARRAGUT ST NW,NW,20011,38.950865,-77.018559
1363 MORRIS RD SE,SE,20020,38.861176,-76.989306
2829 GAINESVILLE ST SE,SE,20020,38.854971,-76.967843
3308 SHERMAN AVE NW,NW,20010,38.93105,-77.026865
3312 SHERMAN AVE NW,NW,20010,38.931186,-77.026886
4500 13TH ST NW,NW,20011,38.94522,-77.029962
1750 HARVARD ST NW,NW,20009,38.926914,-77.040928
3943 MILITARY RD NW,NW,20015,38.961304,-77.079573
4713 3RD PL NW,NW,20011,38.947946,-77.01633
141 ADAMS ST NW,NW,20001,38.920427,-77.013509
71 FORRESTER ST SW,SW,20032,38.825406,-77.009402
2020 E ST NE,NE,20002,38.896264,-76.975531
901 RHODE ISLAND AVE NW,NW,20001,38.911757,-77.02432
4317 12TH PL NE,NE,20017,38.942365,-76.989043
2425 E ST NE,NE,20002,38.895938,-76.9719
1035 4TH ST NW,NW,20001,38.903583,-77.015743
3120 16TH ST NW,NW,20010,38.929379,-77.036847
16 DANBURY ST SE,SE,20032,38.828015,-77.006774
18 DANBURY ST SE,SE,20032,38.82802,-77.006706
30 DANBURY ST SE,SE,20032,38.827955,-77.006163
3028 NELSON PL SE,SE,20019,38.875104,-76.963461
1300 CONGRESS ST SE,SE,20032,38.84212,-76.988207
44 49TH ST SE,SE,20019,38.888791,-76.932071
11 NICHOLSON ST NW,NW,20011,38.960425,-77.009824
1315 PARK RD NW,NW,20010,38.931418,-77.030305
1727 CAPITOL AVE NE,NE,20002,38.910584,-76.98662
3460 14TH ST NW,NW,20010,38.932914,-77.033017
5320 JAY ST NE,NE,20019,38.90156,-76.923403
599 50TH ST NE,NE,20019,38.896858,-76.929587
1402 18TH PL SE,SE,20020,38.873042,-76.978382
3823 BENTON ST NW,NW,20007,38.920892,-77.076799
1524 F ST NE,NE,20002,38.896876,-76.982599
3509 24TH ST NE,NE,20018,38.933607,-76.971925
2800 QUEBEC ST NW,NW,20008,38.936248,-77.055592
1311 Q ST NW,NW,20009,38.911299,-77.030205
1440 R ST NW,NW,20009,38.912372,-77.034268
2317 18TH ST NW,NW,20009,38.920171,-77.041518
3523 NEW HAMPSHIRE AVE NW,NW,20010,38.933581,-77.026042
4223 13TH ST NE,NE,20017,38.941591,-76.988069
242 12TH PL NE,NE,20002,38.893154,-76.989438
4533 EDSON PL NE,NE,20019,38.896518,-76.935739
2020 19TH PL SE,SE,20020,38.864624,-76.977285
3304 6TH ST SE,SE,20032,38.839846,-76.997901
3344 6TH ST SE,SE,20032,38.841459,-76.99744
3900 14TH ST NW,NW,20011,38.938941,-77.033518
3902 14TH ST NW,NW,20011,38.938939,-77.034006
3145 17TH ST NW,NW,20010,38.930286,-77.038625
5309 2ND ST NW,NW,20011,38.954867,-77.013343
5305 CENTRAL AVE SE,SE,20019,38.887077,-76.925333
1361 RITTENHOUSE ST NW,NW,20011,38.965631,-77.031822
4120 14TH ST NW,NW,20011,38.94158,-77.033154
601 58TH ST NE,NE,20019,38.89739,-76.917574
402 KENNEDY ST NW,NW,20011,38.956278,-77.018418
5105 2ND ST NW,NW,20011,38.952559,-77.013204
5356 B ST SE,SE,20019,38.885952,-76.923872
1243 HOLBROOK TER NE,NE,20002,38.906889,-76.98554
1308 21ST ST NW,NW,20036,38.907596,-77.046974
311 LIVINGSTON TER SE,SE,20032,38.826368,-77.00118
313 LIVINGSTON TER SE,SE,20032,38.826372,-77.001009
4338 LIVINGSTON RD SE,SE,20032,38.826426,-77.003338
4404 LIVINGSTON RD SE,SE,20032,38.82564,-77.002683
4405 3RD ST SE,SE,20032,38.826134,-77.002248
4530 3RD ST SE,SE,20032,38.824427,-77.000659
1446 SMITH PL SE,SE,20032,38.845212,-76.984225
1221 N ST NW,NW,20005,38.907404,-77.029023
4915 LOUGHBORO RD NW,NW,20016,38.932984,-77.097499
2555 PENNSYLVANIA AVE NW,NW,20037,38.904336,-77.05436
1103 ALABAMA AVE SE,SE,20032,38.843997,-76.991258
1501 RHODE ISLAND AVE NW,NW,20005,38.908124,-77.034973
230 RHODE ISLAND AVE NE,NE,20002,38.919525,-77.002473
230 RHODE ISLAND NE,NE,20002,38.901473,-77.003387
621 UPSHUR ST NW,NW,20011,38.94221,-77.021093
3125 BUENA VISTA TER SE,SE,20020,38.851309,-76.965924
3603 13TH ST NW,NW,20010,38.934728,-77.029513
39 MISSISSIPPI AVE SE,SE,20032,38.832592,-77.006262
206 TRENTON PL SE,SE,20032,38.840684,-77.004374
2312 PITTS PL SE,SE,20020,38.860133,-76.984943
4100 W ST NW,NW,20007,38.91928,-77.081797
6141 KANSAS AVE NE,NE,20011,38.965025,-77.0084
6143 KANSAS AVE NE,NE,20011,38.965098,-77.008332
3720 S ST NW,NW,20007,38.914243,-77.073814
701 BRANDYWINE ST SE,SE,20032,38.829872,-76.99617
3424 11TH PL SE,SE,20032,38.840751,-76.990752
230 ASCOT PL NE,NE,20002,38.920909,-77.002346
4002 E ST SE,SE,20019,38.883264,-76.946573
4004 E ST SE,SE,20019,38.883315,-76.946401
4325 KANSAS AVE NW,NW,20011,38.943585,-77.024258
1208 EVARTS ST NE,NE,20018,38.924662,-76.98998
311 CRITTENDEN ST NW,NW,20011,38.947691,-77.01634
92 GALVESTON PL SW,SW,20032,38.82422,-77.011705
3914 10TH ST NE,NE,20017,38.938422,-76.993574
5325 ASTOR PL SE,SE,20019,38.88644,-76.924691
1311 DELAWARE AVE SW,SW,20024,38.873443,-77.01545
4306 HALLEY TER SE,SE,20032,38.827452,-77.006459
4645 HILLSIDE RD SE,SE,20019,38.876264,-76.93173
1455 MORRIS RD SE,SE,20020,38.859194,-76.986798
1437 ALABAMA AVE SE,SE,20032,38.845646,-76.983912
1429 COLUMBIA RD NW,NW,20009,38.927735,-77.033997
4515 HILLSIDE RD SE,SE,20019,38.876317,-76.934358
909 O ST NW,NW,20001,38.908788,-77.024434
252 9TH ST NE,NE,20002,38.893356,-76.993973
2613 29TH ST SE,SE,20020,38.858466,-76.965449
2607 JASPER ST SE,SE,20020,38.850822,-76.970228
2622 JASPER ST SE,SE,20020,38.851082,-76.969969
2703 SHIPLEY TER SE,SE,20020,38.850451,-76.970021
2709 SHIPLEY TER SE,SE,20020,38.850601,-76.969323
2715 SHIPLEY TER SE,SE,20020,38.850183,-76.969318
2725 SHIPLEY TER SE,SE,20020,38.850379,-76.968726
2727 SHIPLEY TER SE,SE,20020,38.850379,-76.968543
2020 SHEPHERD ST NE,NE,20018,38.939854,-76.975475
2111 WISCONSIN AVE NW,NW,20007,38.91838,-77.068532
7429 BLAIR RD NW,NW,20012,38.981002,-77.022205
4 GALVESTON PL SW,SW,20032,38.824902,-77.007552
116 T ST NE,NE,20002,38.915761,-77.005317
150 XENIA ST SE,SE,20032,38.83328,-77.003781
154 XENIA ST SE,SE,20032,38.833449,-77.003568
844 MARJORIE CT SE,SE,20032,38.830864,-76.991626
1527 KINGMAN PL NW,NW,20005,38.910549,-77.030746
1613 HARVARD ST NW,NW,20009,38.927329,-77.03733
1427 CONGRESS PL SE,SE,20020,38.84678,-76.983613
1117 16TH ST NE,NE,20002,38.904893,-76.981161
1236 31ST ST NW,NW,20007,38.906111,-77.061461
619 BRANDYWINE ST SE,SE,20032,38.829898,-76.997807
1487 BANGOR ST SE,SE,20020,38.860355,-76.984126
632 KEEFER PL NW,NW,20010,38.930516,-77.022412
4720 3RD PL NW,NW,20011,38.948117,-77.016747
2801 R ST SE,SE,20020,38.869332,-76.967522
2349 GREEN ST SE,SE,20020,38.860728,-76.981352
3325 MARTIN LUTHER KING JR AVE SE,SE,20032,38.842699,-77.002731
2337 GREEN ST SE,SE,20020,38.861376,-76.981375
4215 1ST ST SE,SE,20032,38.828737,-77.006197
2818 18TH ST NE,NE,20018,38.92628,-76.979222
830 KENNEDY ST NW,NW,20011,38.956108,-77.025417
3338 CROFFUT PL SE,SE,20019,38.886982,-76.957828
1402 T ST SE,SE,20020,38.867777,-76.984595
1433 S ST SE,SE,20020,38.868057,-76.983799
1435 S ST SE,SE,20020,38.86805,-76.983712
1226 F ST NE,NE,20002,38.897509,-76.988566
714 PARK RD NW,NW,20010,38.93278,-77.02451
300 34TH ST SE,SE,20019,38.885833,-76.957287
1828 4TH ST NW,NW,20001,38.91524,-77.017442
3220 13TH ST NW,NW,20010,38.930318,-77.030018
220 O ST SW,SW,20024,38.872786,-77.014941
4201 EADS ST NE,NE,20019,38.895803,-76.942373
1925 ROSEDALE ST NE,NE,20002,38.896556,-76.976261
3129 BUENA VISTA TER SE,SE,20020,38.85116,-76.96585
1745 T ST SE,SE,20020,38.867057,-76.979209
3449 CLAY ST NE,NE,20019,38.89336,-76.955897
910 48TH ST NE,NE,20019,38.901959,-76.934001
49 HAWTHORNE CT NE,NE,20017,38.928127,-77.007956
5029 8TH ST NW,NW,20011,38.951747,-77.02359
1956 CALVERT ST NW,NW,20009,38.923031,-77.047001
249 14TH PL NE,NE,20002,38.893211,-76.984357
4128 GEORGIA AVE NW,NW,20011,38.941192,-77.025564
4132 GEORGIA AVE NW,NW,20011,38.941295,-77.025636
653 EAST CAPITOL ST SE,SE,20003,38.889452,-76.996444
1002 EAST CAPITOL ST NE,NE,20003,38.890088,-76.992392
1220 WYLIE ST NE,NE,20002,38.900872,-76.989398
607 SAVANNAH ST SE,SE,20032,38.841673,-76.998017
235 SAVANNAH ST SE,SE,20032,38.841205,-77.00113
245 SAVANNAH ST SE,SE,20032,38.841507,-77.000833
255 SAVANNAH ST SE,SE,20032,38.841691,-77.000842
3245 23RD ST SE,SE,20020,38.850157,-76.973767
5109 C ST SE,SE,20019,38.884804,-76.927982
525 MELLON ST SE,SE,20032,38.846394,-76.999123
1151 NEW JERSEY AVE NW,NW,20001,38.905183,-77.014338
2025 FENDALL ST SE,SE,20020,38.864333,-76.980231
719 FARADAY PL NE,NE,20017,38.950507,-76.996028
2017 E ST NE,NE,20002,38.895976,-76.975565
1337 RIDGE PL SE,SE,20020,38.868691,-76.985847
1313 CONGRESS ST SE,SE,20032,38.842047,-76.987017
1321 CONGRESS ST SE,SE,20032,38.84228,-76.986261
1331 CONGRESS ST SE,SE,20032,38.842338,-76.986004
1335 CONGRESS ST SE,SE,20032,38.842364,-76.985916
1375 CONGRESS ST SE,SE,20032,38.843647,-76.985033
1375 SAVANNAH PL SE,SE,20032,38.842789,-76.985593
1375 SAVANNAH ST SE,SE,20032,38.844065,-76.98487
1379 CONGRESS ST SE,SE,20032,38.843719,-76.985015
1381 SAVANNAH PL SE,SE,20032,38.842488,-76.985102
1383 CONGRESS ST SE,SE,20032,38.843812,-76.985055
1383 SAVANNAH PL SE,SE,20032,38.84245,-76.984854
1385 CONGRESS ST SE,SE,20032,38.843854,-76.98505
3320 14TH PL SE,SE,20032,38.84338,-76.98426
3324 14TH PL SE,SE,20032,38.843082,-76.984381
3328 14TH PL SE,SE,20032,38.842868,-76.984495
3330 14TH PL SE,SE,20032,38.842697,-76.984486
3332 14TH PL SE,SE,20032,38.842598,-76.984684
3401 13TH PL SE,SE,20032,38.841831,-76.987564
3402 13TH PL SE,SE,20032,38.841854,-76.987147
3405 13TH PL SE,SE,20032,38.841542,-76.98751
3406 13TH PL SE,SE,20032,38.841477,-76.987005
3407 13TH PL SE,SE,20032,38.841347,-76.987569
3408 13TH PL SE,SE,20032,38.841377,-76.986735
